mean_speed,variance,departed
18.2882700839,0.0554324274564,2940
18.2549662848,0.0861008398491,2940
18.3010158994,0.0716811075745,2939
18.3441165105,0.0598689738953,2940
18.2955455385,0.0621169439212,2939
18.2790957988,0.054502435664,2940
18.3230158548,0.0417807906698,2940
18.2025507627,0.0609240527866,2938
18.1190094422,0.049714726584,2939
18.3560684135,0.0696862269717,2940
18.3608527395,0.109824718918,2940
18.3069603909,0.0599065237856,2939
18.4245192203,0.0328705640617,2940
18.2635946152,0.0375252930753,2940
18.2832773452,0.115513221394,2940
18.2869260319,0.150703057835,2940
18.3819640769,0.0653487560881,2940
18.2773922345,0.0939286053688,2938
18.3269661174,0.113355215572,2939
18.3318497658,0.0635961105389,2938
18.2625952129,0.0812752085853,2940
18.1798094246,0.0680192661192,2940
18.3631131286,0.055976769647,2940
18.2295726183,0.0543814660955,2940
18.4255077326,0.0521319349313,2939
18.3115959324,0.0947166162597,2938
18.2917735981,0.0523483649443,2940
18.2688124698,0.045000448253,2938
18.2676021127,0.047630881083,2938
18.2406103619,0.0468256626054,2940
18.3004914585,0.0374322973056,2939
18.4069710101,0.0319420856908,2940
18.2845895185,0.0740796724891,2940
18.3359717484,0.0716593511715,2940
18.3340500017,0.0810152694118,2940
18.1217246917,0.0389117288872,2940
18.2759609806,0.0609282899896,2940
18.3470311416,0.0581555897379,2940
18.3677901272,0.0763869329225,2940
18.3743640911,0.0647874308565,2940
18.2944814394,0.0570999247955,2940
18.389220312,0.0436263498467,2940
18.2415161203,0.0658408628855,2940
18.3686441801,0.046894180333,2938
18.1746421274,0.0945223623685,2940
18.3219720539,0.0657377968658,2939
18.3466596772,0.0487270589653,2940
18.4327182156,0.041735952408,2940
18.2686195933,0.0798203563276,2940
18.2343785795,0.0836351152548,2940
18.305084025,0.0860929429866,2940
18.3815383252,0.0959720421338,2939
18.4239708593,0.0551618072929,2939
18.3145685051,0.0715138811795,2939
18.3278847309,0.0311873158011,2940
18.3172882981,0.0389486455579,2940
18.3611784343,0.0549312985389,2940
18.4277294471,0.0555575608911,2939
18.2132407762,0.131982600364,2940
18.3552589223,0.0899691698125,2940
18.2949314345,0.0584867049956,2939
18.273004974,0.08049091828,2940
18.3647967356,0.067563439,2940
18.31855587,0.0514542506748,2938
18.3221379752,0.0506331584113,2940
18.246694011,0.100183591635,2939
18.3064579612,0.0407016802765,2940
18.2725299161,0.0368764069997,2940
18.4298912351,0.0821321016119,2939
18.2494004669,0.103200023541,2938
18.3235667105,0.0773628783313,2940
18.2435314148,0.0968323571665,2939
18.154593999,0.11722445271,2939
18.1956680724,0.0889244781192,2940
18.4011908703,0.0581615119108,2940
18.2420482284,0.0588866062969,2939
18.4437034464,0.0380815008468,2940
18.328235013,0.078830232277,2940
18.3054423084,0.0570359844816,2940
18.2972525826,0.0596288726875,2940
18.2699374441,0.0478408073851,2940
18.2613695407,0.0584078527721,2940
18.3413986707,0.0296018778521,2940
18.4675307126,0.0468840836939,2939
18.2580137309,0.0600688529766,2938
18.2580942361,0.0478598411843,2940
18.3573041943,0.0777155976049,2940
18.2821636654,0.0523022738793,2940
18.3658161642,0.0620951210485,2940
18.3201209941,0.0845722192009,2940
18.1893952055,0.0797936089104,2940
18.2959730857,0.0598295136781,2940
18.3539013074,0.061809443805,2939
18.2825911054,0.04695913287,2940
18.2867823497,0.0400360996102,2939
18.3223325608,0.0393954330261,2940
18.3022497946,0.0986745028678,2940
18.3035824824,0.0470774259797,2940
18.2762403957,0.0551143239502,2939
18.3482772202,0.0479638984995,2940
18.4228107403,0.0447952389358,2940
18.2411516447,0.0753939730435,2940
18.3708624558,0.0505890088913,2940
18.2635288627,0.0553652322823,2938
18.4338692061,0.0519511696198,2939
18.3293562256,0.0319182076248,2938
18.3290789843,0.0925453977093,2940
18.3270866931,0.0622247724735,2938
18.1943246642,0.0750515186767,2940
18.2764410746,0.0734168416263,2940
18.3537241405,0.0598744140537,2939
18.2434776377,0.0679769676302,2940
18.2613756088,0.0838791432521,2940
18.2486033612,0.0506301780657,2940
18.2446225048,0.140901454357,2940
18.3541053466,0.0610768528514,2940
18.3720362732,0.0700431892043,2939
18.2977618459,0.0416740742572,2938
18.2682841854,0.0429899158439,2940
18.3237321938,0.114389787468,2940
18.2050262881,0.0806404754161,2940
18.4257264316,0.0538838186845,2940
18.2926542278,0.0768175683742,2939
18.3573087546,0.0719015883336,2940
18.2011298431,0.081082842791,2939
18.3721522588,0.0591163769615,2940
18.2916624723,0.0614037673645,2939
18.3232990298,0.0471382697597,2940
18.3300372439,0.048423020011,2939
18.3136235084,0.107303265926,2938
18.2218196239,0.0738122107498,2938
18.3639051551,0.0593026597627,2940
18.330446459,0.0513899865556,2940
18.4624629803,0.0386894935206,2939
18.3529019106,0.0357497111553,2940
18.3068840555,0.0786325249802,2939
18.2368265398,0.0976247909583,2940
18.2170715175,0.0352634764254,2940
18.2447926743,0.0761500315575,2940
18.2993894554,0.0665608613864,2940
18.2359754699,0.0886954703374,2940
18.2307172781,0.0461672380101,2939
18.2853832727,0.0451916456562,2939
18.3355133424,0.0443390085905,2940
18.2773599291,0.0319975805973,2938
18.2905897131,0.0750669894873,2938
18.2797066486,0.0323741709297,2940
18.2404743133,0.0742879827797,2940
18.3169729356,0.0693543227337,2938
18.2954435018,0.0568816715253,2940
18.2820737966,0.0667727002804,2940
18.3240240406,0.0761383202494,2940
18.3291385596,0.102463753561,2940
18.239896942,0.070449099381,2938
18.3184832243,0.0747087845907,2939
18.4432812498,0.0983517959742,2938
18.2784496628,0.114993352173,2940
18.2456050084,0.0563841304376,2940
18.2825665827,0.0370813501567,2939
18.3023539107,0.0895067279601,2940
18.267203512,0.0738654682482,2940
18.2725413497,0.0458616258962,2940
18.3983484429,0.0451731241366,2938
18.3275233841,0.0938438485626,2940
18.3828369288,0.0629250709392,2939
18.2313682274,0.046446788957,2939
18.32682116,0.0576492123487,2940
18.3313352483,0.0464464707547,2940
18.3178981331,0.0880262568345,2939
18.3403065841,0.05515819649,2938
18.3769660979,0.0860334624922,2940
18.3761577251,0.0599327850138,2940
18.4251936157,0.0477414069717,2939
18.2638497115,0.0323045153193,2938
18.3181550759,0.0297095422417,2939
18.2610864327,0.0405395065604,2940
18.2880018645,0.0655292264085,2940
18.275534256,0.106162938424,2940
18.3288330437,0.0296665518026,2940
18.3022157639,0.080364685027,2940
18.3292973423,0.0640576156616,2940
18.3030506038,0.0745175817297,2940
18.3418684469,0.0664964310588,2940
18.319365436,0.0584880695846,2939
18.3407285483,0.110972543417,2939
18.3207552522,0.0653356769667,2940
18.3594665217,0.085847546189,2940
18.3397670023,0.0422985879433,2939
18.1589263008,0.111086676389,2939
18.188230878,0.0881735926795,2940
18.2959962517,0.0501481383038,2939
18.3339854775,0.0458509686415,2940
18.4338415684,0.105360634221,2939
18.233274665,0.0916476658309,2940
18.2844613298,0.0425214011132,2940
18.302232317,0.084535638618,2940
18.1637323231,0.0490128838197,2940
18.330977635,0.02803403936,2940
18.3351905787,0.0801669283661,2940
18.3361988212,0.0447273609572,2938
18.3149399735,0.0991688776542,2940
18.2739759223,0.0934027200367,2940
18.3167080328,0.0844055324313,2940
18.3103006038,0.0408701995821,2939
18.3024665859,0.107082874362,2940
18.2747651497,0.0571162977978,2939
18.4133051037,0.0357440804191,2940
18.2476329488,0.0716984563412,2940
18.2869851335,0.0503581155045,2939
18.4171628392,0.0436363589805,2940
18.3369434157,0.0376725833248,2938
18.3231916454,0.0923382517802,2938
18.3428281491,0.0768520576515,2939
18.2966896642,0.0604434003936,2940
18.2830586581,0.105301274263,2939
18.2382697883,0.0784239866343,2939
18.2104672937,0.0594945538481,2940
18.3254862257,0.0614095843843,2940
18.2314170185,0.115743850543,2940
18.4051309694,0.0846474776422,2938
18.2935443352,0.044134488478,2940
18.2371533895,0.0701193503658,2940
18.258322197,0.0664073805034,2940
18.1569912121,0.067871198802,2940
18.224124979,0.0946590805314,2939
18.3948404517,0.0611837824214,2940
18.3578240703,0.0719169042431,2939
18.2858786879,0.0484085187165,2938
18.4034012029,0.0804659085938,2940
18.3008508712,0.0731342729784,2940
18.2838806415,0.030034681265,2940
18.3345174064,0.0690625156156,2940
18.2889579665,0.065084793159,2938
18.3464135745,0.0499961124759,2939
18.3390279699,0.100453219695,2940
18.4703263599,0.0276952696725,2940
18.4225708054,0.0475495601456,2939
18.2327466486,0.0983258642779,2940
18.3367379962,0.0621632890672,2940
18.350288136,0.0989285415033,2939
18.2879061137,0.0850401253672,2939
18.3990156119,0.101403662541,2940
18.1581165282,0.0774759257233,2940
18.180730371,0.0518139644648,2939
18.1719928673,0.0659296365292,2940
18.4277580537,0.0622045250476,2940
18.3187283996,0.0826265552918,2938
18.2384510071,0.0358245630173,2940
18.2722142068,0.0828593127749,2940
18.2628045983,0.0785486811318,2938
18.3054966828,0.0638289970133,2938
18.1080910947,0.0895389158526,2940
18.2815842829,0.0392059173187,2940
18.3345360091,0.0901229362357,2938
18.2622730353,0.0641660577486,2940
18.2881578858,0.081069314178,2939
18.2833500699,0.0580714190553,2938
18.2559081192,0.0922695078373,2939
18.4686947902,0.0797664501114,2940
18.3369034357,0.0732411919145,2939
18.3335524398,0.0616099702036,2939
18.2049728284,0.102154161714,2940
18.338240357,0.0541773979273,2940
18.3777615369,0.0521809656294,2940
18.1914693607,0.124536137327,2939
18.3276874606,0.0372826594168,2940
18.2977826978,0.0581169201014,2939
18.334438618,0.069377330372,2940
18.3030493301,0.105721689732,2940
18.3643266682,0.0393810701739,2939
18.3252835334,0.0864031103051,2940
18.2963965027,0.0681437065265,2940
18.2305015782,0.0810722689028,2940
18.3020200561,0.0743252420988,2940
18.3253440741,0.0512108717815,2939
18.3102218413,0.0536331233667,2939
18.2730314227,0.070287107351,2938
18.2936995075,0.112870553727,2939
18.2958686887,0.0801288721954,2940
18.4021726701,0.0618052675205,2940
18.2120095654,0.0700421523021,2939
18.2511284996,0.0764618046601,2939
18.2297122668,0.0719914457781,2939
18.2572164157,0.0363694007509,2939
18.4302802216,0.0712744054261,2940
18.3766503109,0.064447991416,2939
18.3083317005,0.101237574531,2940
18.3110108745,0.0679506090867,2940
18.2524084081,0.0830114692198,2940
18.2852242965,0.0847494298994,2938
18.3328672138,0.055292603439,2939
18.3341465777,0.110217534533,2940
18.3181389528,0.0310451732626,2938
18.3466623979,0.0474664754146,2940
18.3510444982,0.0642630578092,2940
18.2407362837,0.0451277461819,2940
18.2501270069,0.0756352161364,2940
18.2543879218,0.033051193795,2940
18.2163165236,0.0562974170233,2940
18.3053066704,0.0733957634291,2940
18.2914723625,0.0887404371078,2939
18.339053455,0.0951281899593,2940
18.2741151184,0.0641976551764,2938
18.2337158664,0.0354242283339,2938
18.1782951528,0.0621984802972,2938
18.294326679,0.0530570009839,2940
18.2207343058,0.0948975147729,2940
18.3768393896,0.0708781758828,2939
18.3056039702,0.0473152959063,2939
18.3072764166,0.0526968991623,2940
18.275485857,0.0509985962645,2939
18.2909167862,0.0521100295867,2940
18.3292066914,0.0542621133206,2940
18.3513961713,0.0539611500092,2938
18.3815228835,0.0566807248262,2940
18.2700623864,0.0629193269173,2939
18.3570693955,0.0577595738707,2940
18.2813457202,0.121953439137,2940
18.3056923327,0.051722312636,2939
18.3685886719,0.0707238830772,2940
18.3690628218,0.0500666484486,2940
18.2211453509,0.0557662987984,2939
18.1555771149,0.0692726525024,2939
18.2831679078,0.136975769913,2940
18.301659213,0.0447416107903,2938
18.2880144177,0.096806279587,2940
18.2840131402,0.0324967912224,2940
18.220684244,0.0641039705507,2940
18.3156280986,0.0724239041609,2938
18.3693779848,0.029437804199,2940
18.3698949504,0.057104015163,2938
18.2556531241,0.0348427047794,2940
18.3129937106,0.077799489738,2940
18.259242995,0.0843017803845,2939
18.2394900622,0.0660640395404,2939
18.2740007989,0.028732213089,2940
18.3929683346,0.0554029730825,2940
18.3490479285,0.0730643788137,2940
18.1931884774,0.0630340231784,2940
18.3472661561,0.0773800870062,2940
18.3626556411,0.0682384039586,2940
18.4154682968,0.0540934817927,2940
18.3611376475,0.0532616949861,2940
18.2597574688,0.0361954023055,2938
18.2986046276,0.0372010349657,2940
18.1691479671,0.0742794020289,2939
18.2887724644,0.0618402716452,2938
18.3422344178,0.0447666233581,2940
18.3902040799,0.0594988285839,2940
18.2150784292,0.0654839816527,2940
18.2394572619,0.0764031107583,2940
18.2951301173,0.0569929320471,2940
18.3414188889,0.0561623138226,2940
18.2986514419,0.0734218666977,2940
18.2957522621,0.0846964849471,2939
18.2786663423,0.100552435509,2939
18.2802555297,0.0375295632911,2940
18.2921567861,0.0994358423991,2940
18.2919249167,0.097377552019,2939
18.3101197285,0.0636699041315,2938
18.2235022895,0.0851514449433,2940
18.3177862028,0.074282823769,2938
18.3131814047,0.0680170940757,2940
18.2677379918,0.045271070419,2939
18.3010805219,0.0765258058668,2940
18.3364866203,0.0601970068011,2940
18.2877323455,0.118574641877,2938
18.3711843308,0.0995024335325,2939
18.2194756068,0.0776524993871,2939
18.3443267567,0.0626379769772,2938
18.3882355959,0.049280855167,2938
18.3235947739,0.100492463158,2940
18.2895557156,0.0947182470617,2940
18.2349893246,0.0728171345991,2940
18.3138758595,0.0819374322907,2940
18.2394283641,0.0673917172485,2940
18.1594878132,0.0881866510227,2939
18.1596033092,0.0840092197999,2940
18.2905556251,0.063768551012,2940
18.3776077919,0.0304771126822,2940
18.3418606048,0.0656276700097,2939
18.299039408,0.06709870035,2940
18.3908424538,0.0649899955562,2938
18.3948755788,0.0975427026609,2939
18.3635767055,0.0677573065721,2940
18.2437520965,0.0629631609573,2938
18.3318027408,0.0550144007107,2939
18.4174756746,0.0385188162996,2939
18.2924201596,0.0883456984782,2939
18.2942346236,0.0513672630711,2940
18.2722294365,0.0457076725862,2940
18.444979551,0.0536373423034,2940
18.3127715213,0.0755879471235,2940
18.1834540962,0.0724201941164,2940
18.3614197022,0.0589045677488,2940
18.3915330926,0.0274471472224,2940
18.2899353146,0.0446476661305,2940
18.2774814347,0.0423297309063,2939
18.2296775169,0.0764597795544,2940
18.2975917904,0.0932619078969,2940
18.3217856928,0.0430644657333,2939
18.3441544887,0.0411171006662,2940
18.3328037024,0.035593407527,2940
18.3268641939,0.0422526567055,2940
18.27627865,0.066726465673,2940
18.2807139753,0.0502214493988,2940
18.2520725376,0.0486481413463,2939
18.3372427182,0.0357894311405,2940
18.3067507412,0.12420024145,2940
18.2888367787,0.0735331862762,2939
18.3477636951,0.0993346347804,2940
18.3905804508,0.0865740830231,2939
18.2449916374,0.0768807124819,2940
18.3192341042,0.0307113179889,2940
18.3363852632,0.0533873300957,2940
18.3479316273,0.0482958772672,2938
18.1853233717,0.0814962349329,2940
18.2696402427,0.0494962709639,2939
18.326676032,0.0567274332573,2940
18.3848416075,0.0523526365975,2940
18.1872250296,0.0423406630453,2940
18.1390114873,0.105131445763,2939
18.31909405,0.0638650641876,2939
18.3040743629,0.0830431030743,2939
18.2936938456,0.0213600226706,2940
18.3813829473,0.102578153082,2940
18.4264403723,0.0348128970615,2940
18.2530137558,0.0497133479336,2940
